Order No.,Tracking No,Carrier Name,Booked From,Booked Date,Delivered At,Deliver Date,Status Now
1882219,LD3492057,First Flight,delhi,26-Nov-2012,trivandrum,--,In Transit[Contact]
1883631,LD3492062,First Flight,delhi,28-Nov-2012,guwahati,3-Dec-2012,Pending
1883825,LD3492069,First Flight,delhi,26-Nov-2012,vellore,3-Dec-2012,Pending
1884011,LD3492067,First Flight,delhi,26-Nov-2012,bokaro,29-Nov-2012,Pending
1884058,LD3492014,First Flight,delhi,26-Nov-2012,ranchi,29-Nov-2012,Pending
1884598,ZD6713082,First Flight,delhi,26-Nov-2012,ambala,--,In Transit[Contact]
1884620,ZD6713211,First Flight,delhi,26-Nov-2012,asansol,--,In Transit[Contact]
1884695,ZD6713428,First Flight,delhi,26-Nov-2012,ghaziabad,1-Dec-2012,Pending
1884725,ZD6713429,First Flight,delhi,26-Nov-2012,baroda / vadodara,3-Dec-2012,Pending
1884730,ZD6713430,First Flight,delhi,26-Nov-2012,hyderabad,29-Nov-2012,Pending
1884952,ZD6713214,First Flight,delhi,27-Nov-2012,madurai,3-Dec-2012,Pending
1885041,ZD6713096,First Flight,delhi,26-Nov-2012,mukatsar,--,In Transit[Contact]
1885065,ZD6713099,First Flight,delhi,26-Nov-2012,noida,28-Nov-2012,Pending
1885107,ZD6713106,First Flight,delhi,26-Nov-2012,mukatsar,--,In Transit[Contact]
1885136,ZD6713110,First Flight,delhi,26-Nov-2012,ghaziabad,3-Dec-2012,Return to origin
1885171,ZD6713120,First Flight,delhi,26-Nov-2012,mohali,--,In Transit[Contact]
1885181,ZD6713121,First Flight,delhi,26-Nov-2012,saharanpur,--,In Transit[Contact]
1885287,ZD6713134,First Flight,delhi,26-Nov-2012,modinagar,28-Nov-2012,Pending
1885338,ZD6713230,First Flight,delhi,26-Nov-2012,cochin,--,In Transit[Contact]
1885375,ZD6713238,First Flight,delhi,26-Nov-2012,saharanpur,--,In Transit[Contact]
1885412,ZD6712822,First Flight,delhi,27-Nov-2012,guwahati,--,In Transit[Contact]
1885471,ZD6713246,First Flight,delhi,27-Nov-2012,burdwan,--,In Transit[Contact]
1885587,ZD6713169,First Flight,delhi,26-Nov-2012,srinagar,28-Nov-2012,Pending
1885590,ZD6713171,First Flight,delhi,26-Nov-2012,bhiwadi,--,In Transit[Contact]
1885604,ZD6713172,First Flight,delhi,26-Nov-2012,mumbai,29-Nov-2012,Delivered
1885704,ZD6713266,First Flight,delhi,26-Nov-2012,ghaziabad,3-Dec-2012,Pending
1885709,ZD6713267,First Flight,delhi,26-Nov-2012,ranchi,3-Dec-2012,Pending
1885754,ZD6713273,First Flight,delhi,26-Nov-2012,bangalore,3-Dec-2012,Pending
1885760,ZD6713194,First Flight,delhi,26-Nov-2012,modinagar,--,In Transit[Contact]
1885811,ZD6713206,First Flight,delhi,26-Nov-2012,delhi,26-Nov-2012,Pending
1885867,ZD6713287,First Flight,delhi,27-Nov-2012,bhagalpur,3-Dec-2012,Delivered
1885884,ZD6713290,First Flight,delhi,27-Nov-2012,madurai,3-Dec-2012,Pending
1885892,ZD6713291,First Flight,delhi,27-Nov-2012,salem,1-Dec-2012,Pending
1885904,ZD6713420,First Flight,delhi,26-Nov-2012,chennai,--,In Transit[Contact]
1885978,ZD6713065,First Flight,delhi,26-Nov-2012,vijayawada,29-Nov-2012,Pending
1886321,ZD6713336,First Flight,delhi,27-Nov-2012,salem,3-Dec-2012,Pending
1886384,ZD6713342,First Flight,delhi,27-Nov-2012,salem,3-Dec-2012,Delivered
1886442,ZD6713349,First Flight,delhi,26-Nov-2012,rajkot,28-Nov-2012,Pending
1886558,ZD6713359,First Flight,delhi,27-Nov-2012,calicut,30-Nov-2012,Pending
1886595,ZD6713365,First Flight,delhi,27-Nov-2012,durgapur,--,In Transit[Contact]
1886599,ZD6713455,First Flight,delhi,27-Nov-2012,shimla,1-Dec-2012,Pending
1886625,ZD6713367,First Flight,delhi,26-Nov-2012,saharanpur,--,In Transit[Contact]
1886630,ZD6713368,First Flight,delhi,26-Nov-2012,ambala,--,In Transit[Contact]
1886705,ZD6713376,First Flight,delhi,26-Nov-2012,ambala,--,In Transit[Contact]
1886748,ZD6713379,First Flight,delhi,26-Nov-2012,ambala,--,In Transit[Contact]
1886776,ZD6713380,First Flight,delhi,26-Nov-2012,bhubaneshwar,--,In Transit[Contact]
1886877,ZD6713387,First Flight,delhi,26-Nov-2012,indore,30-Nov-2012,Pending
1887386,ZD6713411,First Flight,delhi,26-Nov-2012,trivandrum,--,In Transit[Contact]
1887794,ZD6712842,First Flight,delhi,26-Nov-2012,haridwar,28-Nov-2012,Pending
1887857,ZD6712859,First Flight,delhi,26-Nov-2012,pondicherry,--,In Transit[Contact]
1887865,ZD6712861,First Flight,delhi,26-Nov-2012,srinagar,1-Dec-2012,Delivered
1887889,ZD6712866,First Flight,delhi,27-Nov-2012,bhopal,--,In Transit[Contact]
1887931,ZD6712877,First Flight,delhi,26-Nov-2012,ludhiana,1-Dec-2012,Return to Hub
1887934,ZD6712878,First Flight,delhi,26-Nov-2012,modinagar,--,In Transit[Contact]
1887943,ZD6712881,First Flight,delhi,26-Nov-2012,ghaziabad,--,In Transit[Contact]
1888127,ZD6712933,First Flight,delhi,26-Nov-2012,lucknow,--,In Transit[Contact]
1888135,ZD6712936,First Flight,delhi,26-Nov-2012,mangalore,30-Nov-2012,Pending
1888187,ZD6712952,First Flight,delhi,26-Nov-2012,calicut,29-Nov-2012,Pending
1888288,ZD6712970,First Flight,delhi,26-Nov-2012,mangalore,30-Nov-2012,Delivered
1888332,ZD6712978,First Flight,delhi,26-Nov-2012,vapi,28-Nov-2012,Pending
1888394,ZD6712988,First Flight,delhi,27-Nov-2012,agartala,--,In Transit[Contact]
1888469,ZD6712999,First Flight,delhi,26-Nov-2012,bikaner,--,In Transit[Contact]
1888498,ZD6713004,First Flight,delhi,26-Nov-2012,indore,28-Nov-2012,Pending
1888533,ZD6713010,First Flight,delhi,26-Nov-2012,bareilly,27-Nov-2012,Pending
1888595,ZD6713016,First Flight,delhi,27-Nov-2012,begusarai,--,In Transit[Contact]
1888629,ZD6713019,First Flight,delhi,26-Nov-2012,kanpur,28-Nov-2012,Pending
1888634,ZD6713022,First Flight,delhi,27-Nov-2012,durgapur,--,In Transit[Contact]
1888705,ZD6713037,First Flight,delhi,26-Nov-2012,bikaner,3-Dec-2012,Delivered
1888725,ZD6712828,First Flight,delhi,26-Nov-2012,rajkot,28-Nov-2012,Pending
1888786,ZD6713051,First Flight,delhi,26-Nov-2012,jodhpur,--,In Transit[Contact]
1888836,ZD6713056,First Flight,delhi,26-Nov-2012,mumbai,28-Nov-2012,Pending
1869353,J91956762,First Flight,lucknow,21-Nov-2012,ghaziabad,--,In Transit[Contact]
1870908,J91956748,First Flight,lucknow,21-Nov-2012,pune,3-Dec-2012,Delivered
1868520,LD3492136,First Flight,delhi,28-Nov-2012,guwahati,3-Dec-2012,Pending
1870048,LD3492106,First Flight,delhi,27-Nov-2012,cuddalore,--,In Transit[Contact]
1872085,LD3492132,First Flight,delhi,28-Nov-2012,porbandar,3-Dec-2012,Delivered
1872507,LD3795947,First Flight,delhi,28-Nov-2012,hyderabad,30-Nov-2012,*Delivered- Returned to Consignor
1872635,ZD6715708,First Flight,delhi,28-Nov-2012,kolkatta,3-Dec-2012,Delivered
1872848,LD3492109,First Flight,delhi,28-Nov-2012,guwahati,--,In Transit[Contact]
1873449,LD3492068,First Flight,delhi,26-Nov-2012,arakkonam,--,In Transit[Contact]
1881264,LD3492139,First Flight,delhi,28-Nov-2012,bhillai,--,In Transit[Contact]
1881458,LD3492118,First Flight,delhi,28-Nov-2012,kolkatta,3-Dec-2012,Pending
1883386,LD3492093,First Flight,delhi,28-Nov-2012,kolkatta,1-Dec-2012,Pending
1884044,LD3492073,First Flight,delhi,28-Nov-2012,talegaon,3-Dec-2012,Pending
1884192,LD3492119,First Flight,delhi,28-Nov-2012,daman,3-Dec-2012,Pending
1884481,LD3492094,First Flight,delhi,28-Nov-2012,bhubaneshwar,1-Dec-2012,Pending
1884665,ZD6714331,First Flight,delhi,27-Nov-2012,talcher,--,In Transit[Contact]
1884830,ZD6715659,First Flight,delhi,27-Nov-2012,pudukottai,--,In Transit[Contact]
1885523,LD3492117,First Flight,delhi,28-Nov-2012,dibrugarh,--,In Transit[Contact]
1885748,LD3492129,First Flight,delhi,28-Nov-2012,tirupathi,1-Dec-2012,Pending
1885775,ZD6715746,First Flight,delhi,28-Nov-2012,vijayanagaram,--,In Transit[Contact]
1885793,ZD6715723,First Flight,delhi,27-Nov-2012,chennai,1-Dec-2012,Pending
1885838,ZD6715769,First Flight,delhi,27-Nov-2012,guwahati,--,In Transit[Contact]
1885848,LD3492128,First Flight,delhi,28-Nov-2012,tirupathi,1-Dec-2012,Pending
1886362,LD3492077,First Flight,delhi,28-Nov-2012,bhatinda,30-Nov-2012,Pending
1886405,LD3492095,First Flight,delhi,28-Nov-2012,pune,3-Dec-2012,Pending
1886588,LD3492142,First Flight,delhi,28-Nov-2012,trivandrum,--,In Transit[Contact]
1886857,ZD6715774,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1887188,LD3492100,First Flight,delhi,28-Nov-2012,kolkatta,30-Nov-2012,Pending
1887413,LD3492110,First Flight,delhi,27-Nov-2012,salem,--,In Transit[Contact]
1887476,LD3492127,First Flight,delhi,28-Nov-2012,satna,3-Dec-2012,Pending
1887632,ZD6715784,First Flight,delhi,27-Nov-2012,bhubaneshwar,30-Nov-2012,Pending
1887665,LD3492078,First Flight,delhi,28-Nov-2012,mohali,--,In Transit[Contact]
1887684,ZD6715747,First Flight,delhi,27-Nov-2012,baddi,28-Nov-2012,Pending
1887733,ZD6715660,First Flight,delhi,28-Nov-2012,imphal,--,In Transit[Contact]
1887762,ZD6715935,First Flight,delhi,28-Nov-2012,hyderabad,--,In Transit[Contact]
1888053,ZD6715712,First Flight,,,,,
1888424,ZD6715714,First Flight,delhi,27-Nov-2012,noida,3-Dec-2012,Return to Hub
1888516,ZD6715931,First Flight,delhi,27-Nov-2012,salem,1-Dec-2012,Pending
1888543,LD3492097,First Flight,delhi,27-Nov-2012,bangalore,3-Dec-2012,Pending
1888711,LD3492124,First Flight,delhi,28-Nov-2012,shillong,--,In Transit[Contact]
1888724,ZD6715940,First Flight,delhi,28-Nov-2012,lucknow,29-Nov-2012,Pending
1888897,ZD6715786,First Flight,delhi,29-Nov-2012,itanagar,--,In Transit[Contact]
1889070,LD3492125,First Flight,delhi,27-Nov-2012,samastipur,--,In Transit[Contact]
1889142,ZD6715661,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1889174,LD3492081,First Flight,delhi,27-Nov-2012,chennai,29-Nov-2012,Pending
1889267,LD3492133,First Flight,delhi,28-Nov-2012,bidar,--,In Transit[Contact]
1889299,ZD6715778,First Flight,delhi,27-Nov-2012,tinsukia,30-Nov-2012,Delivered
1889366,ZD6715765,First Flight,delhi,27-Nov-2012,jodhpur,--,In Transit[Contact]
1889382,ZD6715750,First Flight,delhi,27-Nov-2012,madurai,3-Dec-2012,Pending
1889461,LD3492083,First Flight,delhi,28-Nov-2012,aligarh,29-Nov-2012,Pending
1889549,LD3492126,First Flight,delhi,28-Nov-2012,tirupathi,1-Dec-2012,Pending
1889585,LD3492102,First Flight,delhi,27-Nov-2012,tuticorin,3-Dec-2012,Pending
1889750,ZD6715726,First Flight,delhi,27-Nov-2012,trivandrum,--,In Transit[Contact]
1889752,LD3492098,First Flight,delhi,28-Nov-2012,nizamabad,--,In Transit[Contact]
1889772,ZD6715783,First Flight,delhi,27-Nov-2012,hyderabad,29-Nov-2012,Pending
1889775,ZD6715648,First Flight,delhi,27-Nov-2012,hyderabad,29-Nov-2012,Pending
1889823,ZD6715719,First Flight,delhi,27-Nov-2012,chandigarh,1-Dec-2012,Delivered
1889875,ZD6715663,First Flight,delhi,27-Nov-2012,erode,1-Dec-2012,Pending
1889892,LD3492143,First Flight,delhi,28-Nov-2012,trivandrum,--,In Transit[Contact]
1890006,ZD6715670,First Flight,delhi,27-Nov-2012,bhusawal,--,In Transit[Contact]
1890007,ZD6715671,First Flight,delhi,27-Nov-2012,jamshedpur,--,In Transit[Contact]
1890042,ZD6715751,First Flight,delhi,27-Nov-2012,kolkatta,--,In Transit[Contact]
1890168,LD3492085,First Flight,delhi,28-Nov-2012,ahmedabad,3-Dec-2012,Delivered
1890223,ZD6713459,First Flight,delhi,27-Nov-2012,mohali,28-Nov-2012,Pending
1890258,ZD6713492,First Flight,delhi,27-Nov-2012,mohali,28-Nov-2012,Pending
1890320,ZD6713581,First Flight,delhi,27-Nov-2012,pune,28-Nov-2012,Pending
1890336,ZD6713583,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1890392,ZD6713502,First Flight,delhi,27-Nov-2012,dhenkanal,--,In Transit[Contact]
1890490,ZD6713503,First Flight,delhi,27-Nov-2012,bhubaneshwar,3-Dec-2012,Pending
1890526,ZD6713504,First Flight,delhi,27-Nov-2012,,3-Dec-2012,Delivered
1890636,ZD6713507,First Flight,delhi,28-Nov-2012,kanpur,29-Nov-2012,Pending
1890664,ZD6713610,First Flight,delhi,27-Nov-2012,noida,28-Nov-2012,Pending
1890698,ZD6713612,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1890735,ZD6713494,First Flight,delhi,27-Nov-2012,rampur,28-Nov-2012,Pending
1890788,ZD6713509,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Pending
1890803,ZD6713622,First Flight,delhi,27-Nov-2012,gurgaon,1-Dec-2012,Pending
1890844,ZD6713624,First Flight,delhi,27-Nov-2012,gurgaon,28-Nov-2012,Pending
1890851,ZD6713626,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1890862,ZD6715797,First Flight,delhi,27-Nov-2012,noida,--,In Transit[Contact]
1890889,ZD6713627,First Flight,delhi,27-Nov-2012,pune,29-Nov-2012,Pending
1891012,ZD6713632,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1891080,ZD6713465,First Flight,delhi,27-Nov-2012,tuticorin,3-Dec-2012,Pending
1891192,ZD6713495,First Flight,delhi,27-Nov-2012,patna,1-Dec-2012,Pending
1891215,ZD6713516,First Flight,delhi,27-Nov-2012,jaipur,--,In Transit[Contact]
1891283,ZD6713519,First Flight,delhi,27-Nov-2012,jaipur,--,In Transit[Contact]
1891306,ZD6713466,First Flight,delhi,28-Nov-2012,kanpur,29-Nov-2012,Pending
1891314,ZD6713521,First Flight,delhi,27-Nov-2012,bhubaneshwar,30-Nov-2012,Pending
1891347,ZD6713672,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1891359,ZD6713674,First Flight,delhi,27-Nov-2012,delhi,29-Nov-2012,Pending
1891366,ZD6713524,First Flight,delhi,27-Nov-2012,jaipur,--,In Transit[Contact]
1891420,ZD6713525,First Flight,delhi,27-Nov-2012,jaipur,--,In Transit[Contact]
1891493,ZD6713528,First Flight,delhi,27-Nov-2012,jaipur,--,In Transit[Contact]
1891497,ZD6713529,First Flight,delhi,28-Nov-2012,jamalpur,--,In Transit[Contact]
1891574,ZD6713694,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1891593,ZD6713530,First Flight,delhi,27-Nov-2012,bhubaneshwar,30-Nov-2012,Pending
1891620,ZD6713698,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1891626,ZD6713532,First Flight,delhi,27-Nov-2012,jaipur,--,In Transit[Contact]
1891649,ZD6713704,First Flight,delhi,27-Nov-2012,noida,28-Nov-2012,Pending
1891673,ZD6713705,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1891768,ZD6715817,First Flight,delhi,27-Nov-2012,bhagalpur,--,In Transit[Contact]
1891785,ZD6713535,First Flight,delhi,27-Nov-2012,shimla,1-Dec-2012,Pending
1891808,ZD6713536,First Flight,delhi,27-Nov-2012,vapi,29-Nov-2012,Pending
1891809,ZD6713717,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1891846,ZD6713538,First Flight,delhi,28-Nov-2012,nawada,--,In Transit[Contact]
1891886,ZD6713539,First Flight,delhi,27-Nov-2012,vijayawada,--,In Transit[Contact]
1891950,ZD6713469,First Flight,delhi,27-Nov-2012,chidhambaram,--,In Transit[Contact]
1892010,ZD6713541,First Flight,delhi,27-Nov-2012,bhubaneshwar,--,In Transit[Contact]
1892011,ZD6713733,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1892016,ZD6713542,First Flight,delhi,27-Nov-2012,biharsharif,3-Dec-2012,Delivered
1892033,ZD6713470,First Flight,delhi,27-Nov-2012,mohali,28-Nov-2012,Pending
1892078,ZD6713543,First Flight,delhi,27-Nov-2012,rajamundry,--,In Transit[Contact]
1892097,ZD6713545,First Flight,delhi,27-Nov-2012,vijayawada,--,In Transit[Contact]
1892197,ZD6713546,First Flight,delhi,27-Nov-2012,talcher,--,In Transit[Contact]
1892216,LD3492076,First Flight,delhi,28-Nov-2012,dharamsala,--,In Transit[Contact]
1892244,ZD6713547,First Flight,delhi,27-Nov-2012,bhubaneshwar,30-Nov-2012,Pending
1892287,ZD6713756,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Pending
1892299,ZD6713758,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1892315,ZD6713549,First Flight,delhi,27-Nov-2012,tenali,29-Nov-2012,Pending
1892331,ZD6713497,First Flight,delhi,28-Nov-2012,bhopal,3-Dec-2012,Delivered
1892343,ZD6715825,First Flight,delhi,27-Nov-2012,bidar,--,In Transit[Contact]
1892362,ZD6715826,First Flight,delhi,27-Nov-2012,mumbai,28-Nov-2012,Pending
1892380,ZD6713472,First Flight,delhi,27-Nov-2012,bolangir,3-Dec-2012,Delivered
1892400,ZD6713768,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1892468,ZD6713552,First Flight,delhi,27-Nov-2012,bhubaneshwar,30-Nov-2012,Pending
1892477,ZD6713553,First Flight,delhi,27-Nov-2012,jabalpur,30-Nov-2012,Pending
1892524,ZD6713473,First Flight,delhi,27-Nov-2012,meerut,28-Nov-2012,Pending
1892601,ZD6713782,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1892890,ZD6713803,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1892892,ZD6713561,First Flight,delhi,28-Nov-2012,mandigovindgarh,--,In Transit[Contact]
1892954,ZD6713809,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1892979,ZD6713564,First Flight,delhi,27-Nov-2012,modinagar,--,In Transit[Contact]
1892986,ZD6715841,First Flight,delhi,27-Nov-2012,mumbai,28-Nov-2012,Pending
1892989,ZD6713565,First Flight,delhi,27-Nov-2012,ambur,3-Dec-2012,Pending
1893000,ZD6713814,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1893086,ZD6713824,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1893187,ZD6713474,First Flight,delhi,28-Nov-2012,katihar,--,In Transit[Contact]
1893273,ZD6715853,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1893329,ZD6713475,First Flight,delhi,27-Nov-2012,mohali,28-Nov-2012,Pending
1893450,ZD6715859,First Flight,,--,,28-Nov-2012,Pending
1893715,ZD6715704,First Flight,delhi,27-Nov-2012,bangalore,3-Dec-2012,Delivered
1893923,ZD6715705,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1894156,ZD6715884,First Flight,delhi,27-Nov-2012,gurgaon,28-Nov-2012,Pending
1894378,ZD6715758,First Flight,delhi,28-Nov-2012,bangalore,3-Dec-2012,Delivered
1894403,ZD6713830,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1894426,ZD6713479,First Flight,delhi,27-Nov-2012,mohali,28-Nov-2012,Pending
1894475,ZD6715891,First Flight,delhi,27-Nov-2012,gulbarga,1-Dec-2012,Delivered
1894505,ZD6713480,First Flight,delhi,27-Nov-2012,bolangir,3-Dec-2012,Delivered
1894532,ZD6713481,First Flight,delhi,27-Nov-2012,bolangir,3-Dec-2012,Delivered
1894550,ZD6713482,First Flight,delhi,27-Nov-2012,bolangir,3-Dec-2012,Delivered
1894617,ZD6715655,First Flight,delhi,27-Nov-2012,burdwan,--,In Transit[Contact]
1894711,ZD6713484,First Flight,delhi,27-Nov-2012,patna,1-Dec-2012,Pending
1894803,ZD6715937,First Flight,delhi,27-Nov-2012,jaipur,3-Dec-2012,Delivered
1894865,ZD6715699,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1895279,ZD6713485,First Flight,delhi,27-Nov-2012,silchar,--,In Transit[Contact]
1895321,ZD6715938,First Flight,delhi,27-Nov-2012,patna,--,In Transit[Contact]
1895412,ZD6715658,First Flight,,--,,30-Nov-2012,Pending
1895462,ZD6713486,First Flight,delhi,27-Nov-2012,bolangir,3-Dec-2012,Delivered
1895704,ZD6713487,First Flight,delhi,28-Nov-2012,kanpur,29-Nov-2012,Pending
1895730,ZD6715919,First Flight,,,,,
1895777,ZD6713488,First Flight,delhi,27-Nov-2012,mumbai,29-Nov-2012,Delivered
1895992,ZD6714332,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1896089,ZD6714342,First Flight,delhi,27-Nov-2012,ambala,--,In Transit[Contact]
1896138,ZD6714346,First Flight,delhi,27-Nov-2012,panipet,29-Nov-2012,Pending
1896160,ZD6714349,First Flight,delhi,27-Nov-2012,haridwar,--,In Transit[Contact]
1896164,ZD6714350,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1896168,ZD6714351,First Flight,delhi,27-Nov-2012,noida,--,In Transit[Contact]
1896211,ZD6714358,First Flight,delhi,28-Nov-2012,chandigarh,29-Nov-2012,Pending
1896239,ZD6714362,First Flight,delhi,27-Nov-2012,chandigarh,--,In Transit[Contact]
1896249,ZD6714363,First Flight,delhi,28-Nov-2012,chandigarh,--,In Transit[Contact]
1896281,ZD6714366,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1896285,ZD6714367,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1896301,ZD6714370,First Flight,delhi,27-Nov-2012,noida,28-Nov-2012,Pending
1896310,ZD6714372,First Flight,delhi,27-Nov-2012,bhatinda,29-Nov-2012,Pending
1896329,ZD6714376,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1896383,ZD6714382,First Flight,delhi,27-Nov-2012,jodhpur,--,In Transit[Contact]
1896401,ZD6714385,First Flight,delhi,27-Nov-2012,ambala,--,In Transit[Contact]
1896415,ZD6714389,First Flight,delhi,27-Nov-2012,mohali,29-Nov-2012,Pending
1896455,ZD6714396,First Flight,delhi,27-Nov-2012,bhatinda,29-Nov-2012,Pending
1896490,ZD6714402,First Flight,delhi,27-Nov-2012,bhatinda,29-Nov-2012,Pending
1896499,ZD6714404,First Flight,delhi,27-Nov-2012,jodhpur,--,In Transit[Contact]
1896513,ZD6714407,First Flight,delhi,28-Nov-2012,lucknow,30-Nov-2012,Pending
1896531,ZD6714408,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Pending
1896588,ZD6714413,First Flight,delhi,27-Nov-2012,bhatinda,--,In Transit[Contact]
1896663,ZD6714426,First Flight,delhi,27-Nov-2012,bhatinda,29-Nov-2012,Pending
1896706,ZD6714433,First Flight,delhi,27-Nov-2012,bhiwadi,--,In Transit[Contact]
1896716,ZD6714435,First Flight,delhi,27-Nov-2012,noida,--,In Transit[Contact]
1896720,ZD6714436,First Flight,delhi,27-Nov-2012,chandigarh,28-Nov-2012,Return to Hub
1896741,ZD6714441,First Flight,delhi,28-Nov-2012,jallandhur,29-Nov-2012,Delivered
1896798,ZD6714449,First Flight,delhi,27-Nov-2012,jodhpur,--,In Transit[Contact]
